,_id,us,alaska,alaska onshore,alaska state offshore,arkansas,california,california onshore,california state offshore,federal offshore california,colorado,federal offshore gulf of mexico,kansas,louisiana,louisiana onshore,louisiana state offshore,montana,new mexico,north dakota,ohio,oklahoma,pennsylvania,texas,texas onshore,texas state offshore,utah,west virginia,wyoming,other states total,alabama,alabama onshore,alabama state offshore,arizona,florida,idaho,illinois,indiana,kentucky,maryland,michigan,mississippi,missouri,nebraska,nevada,new york,oregon,south dakota,tennessee,virginia
0,5f16fb110a23ba36aa93a1db,"['', '', '', '', '', '', '392,528', '526,159', '649,106', '677,311', '655,967', '630,212', '626,782', '684,115', '1,010,285', '896,208', '1,102,033', '1,067,938', '810,178', '853,884', '801,044', '793,186', '848,608', '810,276', '723,567', '773,639', '864,334', '809,148', '633,412', '571,048', '562,877', '523,533', '425,629', '383,408', '341,853', '319,143', '375,695', '489,877', '516,508', '525,750', '489,460', '284,561', '248,119', '248,292', '169,381', '133,913', '131,930', '136,807', '153,350', '167,019', '125,451', '98,017', '93,365', '94,962', '107,913', '94,778', '97,633', '123,707', '142,525', '141,642', '150,415', '169,909', '167,519', '226,743', '228,336', '283,739', '272,117', '256,351', '103,019', '110,285', '91,232', '96,913', '99,178', '98,113', '96,408', '119,097', '129,469', '143,457', '166,909', '165,360', '165,928', '209,439', '212,848', '260,394', '293,916', '289,545', '230,410', 'NA', '468,347', '']","['', '', '', '', '', '', '', '11,390', '24,258', '32,543', '34,808', '33,880', '21,590', '4,979', '11,524', '10,401', '6,554', '15,644', '8,492', '4,526', '4,820', '5,630', '6,946', '5,027', '11,670', '6,296', '8,862', '15,603', '9,018', '9,786', '10,727', '10,784', '14,097', '22,485', '13,240', '8,736', '7,070', '8,269', '8,171', '7,098', '7,546', '7,686', '7,312', '6,345', '6,088', '6,429', '7,125', '6,458', '10,023', '6,481', '10,173', '10,966', '11,769', '7,219', '6,554', '5,385', '8,541', '7,605', '8,210', '']","['', '', '9,481', '11,262', '8,733', '7,105', '5,942', '6,401', '6,282', '5,418', '5,906', '5,788', '5,870', '4,797', '4,765', '5,116', '5,860', '5,125', '7,812', '5,271', '8,034', '9,276', '9,244', '5,670', '5,779', '4,755', '7,557', '6,739', '7,229', '']","['', '', '4,616', '11,224', '4,507', '1,631', '1,128', '1,868', '1,889', '1,680', '1,640', '1,899', '1,442', '1,548', '1,322', '1,314', '1,265', '1,334', '2,212', '1,210', '2,139', '1,690', '2,525', '1,549', '776', '630', '984', '866', '981', '']","['', '', '', '', '', '', '', '997', '895', '1,326', '226', '1,734', '2,649', '1,947', '1,716', '1,318', '1,227', '1,153', '869', '471', '394', '552', '973', '973', '2,225', '824', '1,760', '1,068', '1,110', '1,110', '284', '208', '371', '409', '313', '313', '270', '134', '45', '6,005', '206', '431', '251', '354', '241', '241', '12', '11', '114', '141', '425', '494', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '3,565', '2,780', '3,074', '2,499', '575', '', '1,999', '1,560', '1,537', '1,288', '1,038', '960', '1,253', '1,386', '1,907', '1,907', '1,135', '2,116', '2,200', '2,750', '2,734', '2,733', '2,731', '1,244', '1,429', '751', '580', '830', '1,250', '1,268', '1,590', '1,952', '1,367', '2,210', '1,717', '2,690', '3,940', '3,215', '2,120', '1,562', '1,879', '2,127', '2,501', '2,790', '2,424', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '751', '580', '830', '1,250', '1,268', '1,590', '1,952', '1,367', '2,210', '1,717', '2,690', '3,940', '3,215', '2,120', '1,562', '1,879', '2,127', '2,501', '2,790', '2,424', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '']","['', '', '', '0', 'NA', 'NA', 'NA', 'NA', '0', '0', '0', '0', 'NA', 'NA', 'NA', 'NA', 'NA', '0', '0', '']","['', '', '', '0', 'NA', 'NA', '', '', '', '', '', '', 'NA', '', 'NA', 'NA', '', 'NA', '0', '']","['', '', '', '', '', '', '', '2,656', '1,514', '1,326', '7,126', '2,843', '4,758', '3,008', '2,957', '2,516', '1,836', '1,528', '1,108', '1,199', '796', '1,195', '1,223', '1,360', '1,000', '1,821', '1,577', '2,360', '4,593', '3,961', '4,719', '2,890', '1,868', '2,024', '2,476', '1,510', '1,230', '2,178', '1,244', '802', '805', '908', '935', '1,123', '1,158', '1,215', '1,291', '1,333', '1,501', '1,411', '1,242', '1,291', '0', '0', 'NA', '0', '2,620', '4,279', '5,097', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '21,616', '20,092', '20,107', '17,406', '13,800', '12,162', '12,509', '14,507', '14,754', '13,971', '15,502', '16,296', '14,619', '16,575', '10,858', '15,067', '13,733', '13,839', '']","['', '', '', '', '', '', '', '2,630', '2,529', '2,666', '2,713', '2,669', '2,681', '2,377', '889', '846', '831', '783', '861', '801', '737', '641', '431', '436', '467', '514', '450', '458', '578', '509', '557', '628', '642', '670', '715', '723', '716', '680', '605', '555', '527', '481', '456', '420', '398', '378', '365', '363', '373', '353', '323', '307', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '161,849', '166,439', '158,852', '154,089', '103,564', '63,667', '102,091', '31,572', '25,459', '31,467', '33,251', '29,807', '26,061', '22,851', '23,042', '19,781', '25,651', '25,008', '25,013', '24,173', '25,290', '22,835', '21,898', '20,660', '20,415', '20,538', '19,580', '19,689', '18,729', '21,705', '21,928', '19,543', '21,509', '20,266', '11,750', '10,957', '9,283', '5,015', '5,228', '6,665', '6,496', '4,021', '4,336', '4,578', '6,302', '0', '3,912', '4,606', '3,787', '5,106', '5,338', '5,939', '']","['', '', '20,538', '19,580', '19,689', '18,729', '21,705', '21,928', '19,543', '21,509', '20,266', '10,564', '9,870', '8,385', '4,543', '4,800', '6,195', '6,078', '3,777', '4,121', '4,432', '6,153', 'NA', '3,912', '4,606', '3,787', '5,106', '5,338', '5,939', '']","['', '', '', '', '', '', '', '', '', '0', '0', '1,185', '1,087', '899', '472', '427', '470', '418', '243', '215', '146', '149', 'NA', 'NA', 'NA', 'NA', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '5,022', '12,551', '26,458', '5,203', '4,917', '4,222', '3,691', '3,901', '3,202', '2,070', '1,095', '1,408', '1,689', '1,705', '1,896', '1,667', '1,549', '1,285', '1,460', '1,468', '1,181', '1,146', '1,099', '886', '772', '763', '758', '551', '417', '596', '1,120', '1,274', '317', '488', '404', '349', '403', '1,071', '629', '1,173', '3,721', '6,863', '7,001', '5,722', '4,878', '0', '0', 'NA', '6,884', '4,214', '3,121', '3,540', '']","['', '', '', '', '', '', '', '5,992', '5,987', '4,058', '2,909', '2,823', '5,696', '3,791', '1,227', '1,642', '1,519', '5,065', '8,163', '4,636', '5,211', '6,877', '4,767', '6,236', '6,335', '5,869', '4,080', '3,811', '3,582', '4,419', '1,679', '1,365', '1,626', '1,581', '1,963', '2,144', '2,700', '2,786', '2,673', '2,715', '3,130', '3,256', '2,849', '2,347', '3,525', '3,533', '2,869', '929', '803', '481', '1,586', '4,360', '12,259', '21,053', '19,119', '24,850', '25,680', '17,494', '37,220', '']","['', '', '', '', '', '', '', '25,795', '22,050', '22,955', '19,862', '2,686', '20,786', '22,533', '17,860', '2,155', '2,737', '1,116', '6,788', '26,932', '7,975', '698', '1', '996', '2,018', '2,984', '6,853', '2,771', '2,771', '2,050', '3,642', '2,603', '2,197', '2,337', '2,492', '4,300', '2,957', '3,534', '4,371', '2,693', '3,290', '3,166', '2,791', '2,070', '2,198', '3,260', '7,460', '10,500', '25,700', '26,876', '24,582', '49,652', '79,564', '102,855', '129,717', '106,565', '70,045', '88,555', '147,485', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '330', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '0', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '126,629', '129,408', '130,766', '129,629', '39,799', '38,797', '36,411', '34,199', '31,802', '30,197', '29,186', '27,489', '26,605', '25,555', '', '', '', '', '', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '98', '96', '99', '75', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '0', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '129,403', '124,584', '111,499', '100,305', '70,222', '59,821', '36,133', '34,431', '31,295', '30,402', '27,340', '25,556', '27,350', '28,837', '32,907', '33,061', '28,420', '32,256', '30,776', '26,050', '29,325', '31,832', '29,770', '28,247', '30,638', '19,689', '34,486', '42,037', '46,183', '45,382', '47,922', '25,949', '35,675', '32,010', '26,823', '27,379', '23,781', '26,947', '38,654', '43,169', '36,682', '42,541', '41,234', '39,569', '35,248', '47,530', '76,113', '90,125', '113,786', '87,527', 'NA', '238,054', '']","['', '', '19,689', '34,486', '42,037', '46,183', '45,382', '47,922', '25,949', '35,675', '32,010', '26,823', '27,379', '23,781', '26,947', '38,654', '43,169', '36,682', '42,541', '41,234', '39,569', '35,248', '47,530', '76,113', '90,125', '113,786', '87,527', '123,405', '238,054', '']","['', '', '', '0', 'NA', 'NA', 'NA', 'NA', '0', '0', '0', '0', '0', '0', 'NA', 'NA', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '3,000', '2,906', '2,802', '2,852', '2,926', '5,506', '7,664', '5,259', '1,806', '1,048', '691', '469', '560', '', '', '', '', '2,439', '2,740', '3,682', '1,572', '1,766', '1,161', '1,338', '1,625', '1,284', '2,153', '3,363', '35,069', '27,277', '16,790', '19,365', '13,835', '1,941', '1,847', '955', '705', '688', '595', '585', '1,005', '1,285', '1,398', '2,080', '1,755', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '1,498', '13,038', '17,632', '18,419', '3,860', '8,376', '6,618', '6,102', '3,223', '1,916', '699', '559', '1,830', '1,117', '983', '2,149', '5,233', '3,271', '1,330', '2,413', '25,107', '45,342', '47,793', '63,216', '82,854', '89,736', '126,362', '126,722', '148,721', '145,452', '140,147', '8,711', '9,002', '9,945', '7,462', '12,356', '16,685', '16,848', '31,161', '31,661', '47,783', '42,346', '42,530', '42,101', '57,711', '45,429', '34,622', '27,220', '3,473', '11,610', '18,417', '8,958', '']","['', '5,109', '5,883', '6,176', '6,137', '7,435', '7,909', '1,778', '1,576', '7,564', '2,012', '2,473', '2,135', '2,467', '2,399', '2,342', '13,372', '13,786', '14,704', '15,863', '16,785', '18,549', '0', '0', '0', '13,957', '0', '0', '6', '']","['', '', '', '', '', '', '', '360', '422', '795', '656', '308', '966', '1,890', '1,492', '1,107', '1,088', '1,180', '1,695', '1,497', '3,175', '2,485', '2,806', '1,793', '1,829', '1,426', '1,310', '1,356', '1,824', '1,503', '1,933', '2,193', '1,799', '1,798', '2,650', '2,935', '1,853', '1,563', '1,462', '1,085', '1,262', '1,039', '1,331', '1,611', '2,316', '2,485', '3,525', '2,372', '1,801', '2,495', '2,617', '3,491', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '1,727', '1,513', '2,072', '2,564', '1,593', '1,320', '1,166', '782', '1,022', '840', '978', '1,352', '1,913', '2,112', '2,868', '2,038', '1,410', '1,972', '2,085', '3,012', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '']","['', '', '72', '284', '577', '371', '260', '243', '296', '303', '240', '199', '353', '259', '403', '373', '657', '334', '391', '523', '531', '478', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', '']","['', '347', '367', '277', '26', '47', '32', '', '', '101', '143', '106', '162', '108', '182', '124', '122', '125', '123', '95', '22', '56', '23', '21', '8', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '355', '284', '', '', '', '837', '607', '', '', '677', '428', '435', '198', '34', '13', '54', '30', '166', '450', '286', '482', '245', '205', '220', '28', '-', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '0', '0', '0', '6', '']","['', '', '', '', '', '', '', '126', '102', '93', '122', '3,997', '1,806', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '0', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '6', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '1,861', '1,120', '808', '809', '', '1,032', '1,117', '1,268', '1,612', '2,042', '2,291', '2,736', '2,960', '3,433', '3,310', '3,320', '3,324', '3,324', '3,324', '3,324', '3,705', '3,324', '4,070', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '3,324', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '7,098', '5,910', '8,097', '7,233', '5,090', '3,672', '10,767', '10,787', '11,862', '13,599', '13,514', '36,273', '38,417', '16,627', '12,188', '10,799', '8,694', '9,862', '4,097', '4,845', '4,112', '5,512', '4,201', '3,628', '2,799', '3,076', '2,222', '1,928', '2,234', '2,677', '2,742', '2,798', '2,745', '2,477', '2,961', '3,267', '3,501', '3,812', '3,944', '4,575', '5,909', '7,504', '7,875', '8,685', '9,593', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '', '', '', '', '', '', '0', 'NA', 'NA', 'NA', 'NA', 'NA', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '1,558', '1,263', '834', '2,137', '1,398', '797', '60', '0', '0', '0', '194', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '12', '23', '29', '17', '5', '2', '9', '24', '21', '0', '0', 'NA', '0', 'NA', '0', '0', '']","['', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '2,926', '2,883', '3,744', '2,400', '3,773', '3,720', '2,802', '4,012', '5,036', '375', '1', '13', '14', '11', '0', '3', '5', '5', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '-', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '4', '5', '5', '', '5', '5', '52', '54', '85', '165', '194', '140', '0', '0', '0', '3,648', '4,844', '5,476', '5,732', '5,805', '7,122', '7,636', '1,639', '1,526', '1,555', '1,806', '2,043', '1,880', '2,100', '2,135', '2,071', '1,931', '2,177', '2,073', '2,160', '2,136', '2,120', '0', '0', 'NA', '13,957', '0', '0', '0', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '408', '180', '165', '376', '585', '339', '156', '117', '126', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '0', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '']","['', '', '', '', '', '', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '27', '0', '0', '297', '258', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'NA', 'NA', 'NA', 'NA', 'NA', '0', '0', 'NA', '0', 'NA', '0', '0', '']"
